movie_id,person_id,role
18499,405893,Original Music Composer
36616,66134,Original Music Composer
13644,20897,Music
41936,135916,Original Music Composer
13416,50772,Original Music Composer
13416,40839,Original Music Composer
11099,6041,Original Music Composer
12483,57902,Original Music Composer
184530,957928,Music
18701,5359,Original Music Composer
2319,66675,Original Music Composer
110351,1049313,Original Music Composer
15566,14712,Original Music Composer
1970,19155,Original Music Composer
8849,1428,Original Music Composer
8849,11098,Original Music Composer
8849,57124,Original Music Composer
9675,24190,Original Music Composer
4553,14351,Original Music Composer
11109,68047,Original Music Composer
48678,1517426,Original Music Composer
16131,1551,Original Music Composer
9391,1073310,Original Music Composer
176,2148,Original Music Composer
1677,7045,Original Music Composer
10740,2949,Original Music Composer
9806,15347,Original Music Composer
12777,73486,Original Music Composer
12777,1135,Original Music Composer
47959,65250,Original Music Composer
5255,37,Original Music Composer
5255,42262,Songs
5255,37,Songs
11184,1225,Original Music Composer
11249,14138,Original Music Composer
10589,9217,Original Music Composer
9801,5553,Original Music Composer
9801,1473992,Original Music Composer
866,22680,Original Music Composer
4251,35772,Original Music Composer
4251,593012,Original Music Composer
2059,894,Original Music Composer
140,405,Original Music Composer
11836,78798,Songs
11836,105937,Songs
11836,98316,Songs
11836,70657,Original Music Composer
11836,76347,Songs
11836,76351,Songs
11836,76353,Songs
11836,76356,Songs
17818,3249,Original Music Composer
1966,595,Original Music Composer
13673,4500,Original Music Composer
13673,2447380,Music
26347,2351757,Music
26347,2087411,Music
26347,4988931,Music
26347,2340520,Music
26347,1303053,Music
26347,1732306,Music
26347,3216858,Music
26347,1163606,Music
26347,1281066,Music
26347,2496401,Music
26347,20230,Music
26347,1604800,Music
26347,48068,Music
15397,2987,Original Music Composer
9550,12455,Original Music Composer
163,1889,Original Music Composer
36648,150,Original Music Composer
36648,10851,Original Music Composer
15788,3375,Original Music Composer
18973,3375,Original Music Composer
41253,2525104,Songs
41253,2525105,Original Music Composer
41253,2525104,Original Music Composer
15787,935070,Original Music Composer
35188,120030,Original Music Composer
35189,3375,Original Music Composer
52122,1885500,Original Music Composer
28333,3375,Original Music Composer
28333,1147115,Songs
28333,1247088,Songs
24062,18593,Original Music Composer
43670,49285,Original Music Composer
58182,120030,Original Music Composer
33740,1938,Original Music Composer
43752,16748,Original Music Composer
42668,33216,Original Music Composer
25952,52593,Original Music Composer
16248,10468,Original Music Composer
15613,4140,Original Music Composer
151848,3249,Original Music Composer
30719,14356,Original Music Composer
28421,30104,Original Music Composer
28421,30130,Original Music Composer
47657,67695,Music
8424,4403,Original Music Composer
32558,4082,Original Music Composer
50085,30268,Original Music Composer
50034,1979553,Original Music Composer
42401,3249,Original Music Composer
67962,1095038,Original Music Composer
30996,1371270,Original Music Composer
44375,1517105,Original Music Composer
18889,1596487,Original Music Composer
18889,1317680,Original Music Composer
2972,29170,Original Music Composer
42510,13848,Music
57283,2522,Music
57283,1981286,Original Music Composer
3060,29967,Music
3060,29969,Music
3060,29968,Music
1405,29967,Original Music Composer
1405,1618640,Music
964,1102214,Original Music Composer
939,14283,Original Music Composer
697,2793,Original Music Composer
697,957523,Original Music Composer
31411,1096201,Music
27517,29967,Music
27517,1102214,Music
27517,48052,Music
120833,2499474,Songs
120833,958586,Songs
27899,29969,Music
27899,48052,Music
5729,793,Original Music Composer
5729,12262,Original Music Composer
3574,29810,Original Music Composer
91,1042001,Original Music Composer
31592,2085,Original Music Composer
43132,72066,Music
877,1534110,Original Music Composer
875,134806,Original Music Composer
875,30256,Original Music Composer
875,13337,Original Music Composer
875,13336,Original Music Composer
779,11575,Original Music Composer
56724,3249,Original Music Composer
39130,29967,Original Music Composer
28046,3613,Original Music Composer
31511,1419678,Original Music Composer
31511,1147115,Original Music Composer
3031,29758,Music
3031,29759,Music
43130,29276,Original Music Composer
43595,30256,Original Music Composer
43595,998190,Songs
43149,3249,Original Music Composer
43148,18577,Music
43148,1086331,Music
43148,4489655,Music
50073,29810,Original Music Composer
43904,18479,Original Music Composer
43693,72066,Music
24106,30268,Music
47921,30268,Music
46910,3249,Original Music Composer
43689,590785,Songs
22614,562909,Original Music Composer
43896,3249,Original Music Composer
17907,33367,Original Music Composer
27970,134806,Original Music Composer
27970,30268,Music
52677,36997,Original Music Composer
52677,11555,Original Music Composer
14615,8619,Original Music Composer
31773,29967,Original Music Composer
24807,29276,Original Music Composer
24807,14283,Music
17030,29810,Original Music Composer
23389,29967,Music
23389,2812500,Music
23389,9079,Music
23389,48052,Music
31548,975566,Songs
31548,975566,Music
31548,975566,Original Music Composer
54569,8503,Original Music Composer
38721,72066,Original Music Composer
38721,101711,Original Music Composer
43874,72066,Original Music Composer
16515,8619,Original Music Composer
16515,8619,Songs
27973,8503,Original Music Composer
20642,101711,Original Music Composer
37650,27966,Original Music Composer
43867,8503,Original Music Composer
23101,89738,Original Music Composer
60562,4008845,Songs
60562,1128360,Songs
60562,998190,Songs
60562,1759289,Music
46688,3249,Original Music Composer
16274,29275,Original Music Composer
99318,101711,Original Music Composer
55207,37467,Original Music Composer
31868,3249,Original Music Composer
31868,1151862,Original Music Composer
37698,30267,Original Music Composer
37698,30268,Original Music Composer
3084,8503,Original Music Composer
46069,993312,Original Music Composer
46069,1366544,Original Music Composer
43806,4345,Original Music Composer
55604,8619,Original Music Composer
26635,30268,Original Music Composer
43811,72066,Music
17801,3249,Original Music Composer
26201,67429,Original Music Composer
29884,8503,Original Music Composer
45978,1366544,Original Music Composer
38914,2916,Original Music Composer
33112,30130,Music
28789,30104,Original Music Composer
43799,2500,Music
18790,4100,Original Music Composer
37036,4100,Original Music Composer
43522,30268,Original Music Composer
43522,1102214,Music
36612,30268,Original Music Composer
36612,119538,Songs
97648,17667,Original Music Composer
22387,72066,Music
27655,30922,Original Music Composer
23051,4100,Original Music Composer
43306,72066,Original Music Composer
18727,8503,Original Music Composer
18727,14647,Original Music Composer
33049,14861,Original Music Composer
41355,134357,Music
47352,4345,Original Music Composer
43518,72066,Original Music Composer
41391,1876058,Original Music Composer
21622,975566,Music
21622,1771846,Songs
21622,1771849,Songs
21622,975566,Songs
21622,975566,Original Music Composer
28436,4345,Original Music Composer
22638,119339,Original Music Composer
51144,1092520,Original Music Composer
35006,4100,Original Music Composer
21451,26026,Original Music Composer
42879,30257,Original Music Composer
42879,30254,Original Music Composer
43307,8619,Original Music Composer
50066,14861,Music
18229,3249,Original Music Composer
52440,72066,Original Music Composer
17136,100579,Original Music Composer
17136,1594360,Music
17136,1535874,Music
17136,13571,Music
43494,4345,Original Music Composer
30348,5467,Original Music Composer
9797,58024,Original Music Composer
45219,117854,Original Music Composer
18771,72066,Original Music Composer
30177,8503,Original Music Composer
41020,3249,Original Music Composer
41020,17915,Music
16090,26026,Original Music Composer
44041,4082,Original Music Composer
44041,30104,Music
25502,67429,Original Music Composer
14320,929904,Original Music Composer
26701,8619,Original Music Composer
43469,12331,Original Music Composer
20246,14861,Original Music Composer
82101,88673,Music
19169,14647,Music
43461,39054,Original Music Composer
31980,109413,Original Music Composer
27448,8619,Original Music Composer
29244,88673,Original Music Composer
43452,101711,Original Music Composer
29380,30176,Songs
29380,30176,Music
29380,30176,Original Music Composer
29380,175505,Original Music Composer
29380,13288,Original Music Composer
37347,88673,Original Music Composer
3766,30268,Original Music Composer
946,14356,Original Music Composer
70447,31500,Original Music Composer
20482,7647,Original Music Composer
20482,30104,Original Music Composer
35032,69394,Songs
35032,554823,Original Music Composer
35032,95665,Original Music Composer
35032,69394,Original Music Composer
44190,5467,Original Music Composer
41609,72066,Original Music Composer
20638,8503,Original Music Composer
29885,1147115,Original Music Composer
29885,20153,Music
25698,13983,Original Music Composer
25698,1867549,Original Music Composer
45578,8503,Original Music Composer
4558,2578,Original Music Composer
43439,14861,Original Music Composer
25209,30176,Original Music Composer
17409,8503,Original Music Composer
43388,592417,Original Music Composer
800,11967,Original Music Composer
32690,7460,Original Music Composer
43390,1147115,Songs
43390,34359,Songs
43390,9056,Songs
43390,554823,Original Music Composer
41464,4416,Original Music Composer
43961,554823,Music
43358,18593,Original Music Composer
24003,4345,Original Music Composer
28431,8503,Original Music Composer
43364,125001,Original Music Composer
30801,5184,Original Music Composer
43348,18577,Original Music Composer
43348,91245,Original Music Composer
43349,1086513,Original Music Composer
99898,8619,Original Music Composer
24381,2578,Original Music Composer
11402,12241,Original Music Composer
35861,7460,Original Music Composer
35861,1092502,Original Music Composer
45213,12262,Original Music Composer
20127,2916,Original Music Composer
24518,4100,Music
13457,30104,Original Music Composer
23620,30922,Original Music Composer
31372,564866,Music
3111,30267,Original Music Composer
3111,9056,Songs
3111,218437,Songs
41503,26026,Original Music Composer
28696,40460,Original Music Composer
94123,2027,Original Music Composer
17640,5805,Songs
17640,5805,Original Music Composer
44026,24295,Original Music Composer
